SYSTEM,TAG NUMBER,DESCRIPTION,reduced_tag,reduced_desc,col,unit,comment,ENG UNIT,tag_desc_uom
TURBINE UNIT 1,10MAD10CT001.AV,AXIAL TURBINE BEARING METAL TEMPERATURE - FRONT PART MAD10CT001,MAD10CT001.AV,AXIAL TURBINE BEARING METAL TEMPERATURE - FRONT PART,MAD10CT001.AV_AXIAL TURBINE BEARING METAL TEMPERATURE - FRONT PART,1,12,C,10MAD10CT001.AV_AXIAL TURBINE BEARING METAL TEMPERATURE - FRONT PART MAD10CT001_C
TURBINE UNIT 1,10MAD10CT002.AV,AXIAL TURBINE BEARING METAL TEMPERATURE - REAR PART MAD10CT002,MAD10CT002.AV,AXIAL TURBINE BEARING METAL TEMPERATURE - REAR PART,MAD10CT002.AV_AXIAL TURBINE BEARING METAL TEMPERATURE - REAR PART,1,12,C,10MAD10CT002.AV_AXIAL TURBINE BEARING METAL TEMPERATURE - REAR PART MAD10CT002_C
TURBINE UNIT 1,10MAD10CT003.AV,FRONT RADIAL TURBINE BEARING METAL TEMPERATURE MAD10CT003,MAD10CT003.AV,FRONT RADIAL TURBINE BEARING METAL TEMPERATURE,MAD10CT003.AV_FRONT RADIAL TURBINE BEARING METAL TEMPERATURE,1,12,C,10MAD10CT003.AV_FRONT RADIAL TURBINE BEARING METAL TEMPERATURE MAD10CT003_C
TURBINE UNIT 1,10MAD10CY011.AV,SHAFT VIBRATION - X TURBINE FRONT RADIAL BEARING MAD10CY011,MAD10CY011.AV,SHAFT VIBRATION - X TURBINE FRONT RADIAL BEARING,MAD10CY011.AV_SHAFT VIBRATION - X TURBINE FRONT RADIAL BEARING,1,12,microm,10MAD10CY011.AV_SHAFT VIBRATION - X TURBINE FRONT RADIAL BEARING MAD10CY011_microm
TURBINE UNIT 1,10MAD10CY012.AV,SHAFT VIBRATION - Y TURBINE FRONT RADIAL BEARING MAD10CY012,MAD10CY012.AV,SHAFT VIBRATION - Y TURBINE FRONT RADIAL BEARING,MAD10CY012.AV_SHAFT VIBRATION - Y TURBINE FRONT RADIAL BEARING,1,12,microm,10MAD10CY012.AV_SHAFT VIBRATION - Y TURBINE FRONT RADIAL BEARING MAD10CY012_microm
TURBINE UNIT 1,10MAD20CT001.AV,REAR RADIAL TURBINE BEARING METAL TEMPERATURE MAD20CT001,MAD20CT001.AV,REAR RADIAL TURBINE BEARING METAL TEMPERATURE,MAD20CT001.AV_REAR RADIAL TURBINE BEARING METAL TEMPERATURE,1,12,C,10MAD20CT001.AV_REAR RADIAL TURBINE BEARING METAL TEMPERATURE MAD20CT001_C
TURBINE UNIT 1,10MAD20CY011.AV,SHAFT VIBRATION - X TURBINE REAR RADIAL BEARING MAD20CY011,MAD20CY011.AV,SHAFT VIBRATION - X TURBINE REAR RADIAL BEARING,MAD20CY011.AV_SHAFT VIBRATION - X TURBINE REAR RADIAL BEARING,1,12,microm,10MAD20CY011.AV_SHAFT VIBRATION - X TURBINE REAR RADIAL BEARING MAD20CY011_microm
TURBINE UNIT 1,10MAD20CY012.AV,SHAFT VIBRATION - Y TURBINE REAR RADIAL BEARING MAD20CY012,MAD20CY012.AV,SHAFT VIBRATION - Y TURBINE REAR RADIAL BEARING,MAD20CY012.AV_SHAFT VIBRATION - Y TURBINE REAR RADIAL BEARING,1,12,microm,10MAD20CY012.AV_SHAFT VIBRATION - Y TURBINE REAR RADIAL BEARING MAD20CY012_microm
TURBINE UNIT 1,10MAG10CL001.AV,CONDENSER LEVEL MAG10CL001,MAG10CL001.AV,CONDENSER LEVEL,MAG10CL001.AV_CONDENSER LEVEL,1,12,mm,10MAG10CL001.AV_CONDENSER LEVEL MAG10CL001_mm
TURBINE UNIT 1,10MAG10CL002.AV,CONDENSATE LEVEL IN CONDENSER MAG10CL002,MAG10CL002.AV,CONDENSATE LEVEL IN CONDENSER,MAG10CL002.AV_CONDENSATE LEVEL IN CONDENSER,1,12,mm,10MAG10CL002.AV_CONDENSATE LEVEL IN CONDENSER MAG10CL002_mm
TURBINE UNIT 1,10MAG10CL003.AV,CONDENSATE LEVEL IN CONDENSER MAG10CL003,MAG10CL003.AV,CONDENSATE LEVEL IN CONDENSER,MAG10CL003.AV_CONDENSATE LEVEL IN CONDENSER,1,12,mm,10MAG10CL003.AV_CONDENSATE LEVEL IN CONDENSER MAG10CL003_mm
TURBINE UNIT 1,10MAG10CL901.AV,CONDENSATE LEVEL IN CONDENSER 1OO3 MAG10CL901,MAG10CL901.AV,CONDENSATE LEVEL IN CONDENSER 1OO3,MAG10CL901.AV_CONDENSATE LEVEL IN CONDENSER 1OO3,1,12,mm,10MAG10CL901.AV_CONDENSATE LEVEL IN CONDENSER 1OO3 MAG10CL901_mm
TURBINE UNIT 1,10MAG10CP001.AV,BYPASS PRESSURE MAG10CP001XXX,MAG10CP001.AV,BYPASS PRESSURE,MAG10CP001.AV_BYPASS PRESSURE,1,12,barg,10MAG10CP001.AV_BYPASS PRESSURE MAG10CP001XXX_barg
TURBINE UNIT 1,10MAG10CP001X.AV,BYPASS PRESSURE MAG10CP001,MAG10CP001X.AV,BYPASS PRESSURE,MAG10CP001X.AV_BYPASS PRESSURE,1,12,barg,10MAG10CP001X.AV_BYPASS PRESSURE MAG10CP001_barg
TURBINE UNIT 1,10MAG10CT001.AV,BYPASS TEMPERATURE MAG10CT001XXX,MAG10CT001.AV,BYPASS TEMPERATURE,MAG10CT001.AV_BYPASS TEMPERATURE,1,12,C,10MAG10CT001.AV_BYPASS TEMPERATURE MAG10CT001XXX_C
TURBINE UNIT 1,10MAG10CT001X.AV,BYPASS TEMPERATURE MAG10CT001,MAG10CT001X.AV,BYPASS TEMPERATURE,MAG10CT001X.AV_BYPASS TEMPERATURE,1,12,C,10MAG10CT001X.AV_BYPASS TEMPERATURE MAG10CT001_C
TURBINE UNIT 1,10MAG10CT002.AV,BYPASS TEMPERATURE MAG10CT002XXX,MAG10CT002.AV,BYPASS TEMPERATURE,MAG10CT002.AV_BYPASS TEMPERATURE,1,12,C,10MAG10CT002.AV_BYPASS TEMPERATURE MAG10CT002XXX_C
TURBINE UNIT 1,10MAG10CT002X.AV,BYPASS TEMPERATURE MAG10CT002,MAG10CT002X.AV,BYPASS TEMPERATURE,MAG10CT002X.AV_BYPASS TEMPERATURE,1,12,C,10MAG10CT002X.AV_BYPASS TEMPERATURE MAG10CT002_C
TURBINE UNIT 1,10MAG10CT003.AV,STEAM TEMPERATURE IN CONDENSER MAG10CT003XXX,MAG10CT003.AV,STEAM TEMPERATURE IN CONDENSER,MAG10CT003.AV_STEAM TEMPERATURE IN CONDENSER,1,12,C,10MAG10CT003.AV_STEAM TEMPERATURE IN CONDENSER MAG10CT003XXX_C
TURBINE UNIT 1,10MAG10CT003X.AV,STEAM TEMPERATURE IN CONDENSER MAG10CT003,MAG10CT003X.AV,STEAM TEMPERATURE IN CONDENSER,MAG10CT003X.AV_STEAM TEMPERATURE IN CONDENSER,1,12,C,10MAG10CT003X.AV_STEAM TEMPERATURE IN CONDENSER MAG10CT003_C
TURBINE UNIT 1,10MAG10CT004.AV,STEAM TEMPERATURE IN CONDENSER MAG10CT004XXX,MAG10CT004.AV,STEAM TEMPERATURE IN CONDENSER,MAG10CT004.AV_STEAM TEMPERATURE IN CONDENSER,1,12,C,10MAG10CT004.AV_STEAM TEMPERATURE IN CONDENSER MAG10CT004XXX_C
TURBINE UNIT 1,10MAG10CT004X.AV,STEAM TEMPERATURE IN CONDENSER MAG10CT004,MAG10CT004X.AV,STEAM TEMPERATURE IN CONDENSER,MAG10CT004X.AV_STEAM TEMPERATURE IN CONDENSER,1,12,C,10MAG10CT004X.AV_STEAM TEMPERATURE IN CONDENSER MAG10CT004_C
TURBINE UNIT 1,10MAG10CT005.AV,STEAM TEMPERATURE IN CONDENSER MAG10CT005XXX,MAG10CT005.AV,STEAM TEMPERATURE IN CONDENSER,MAG10CT005.AV_STEAM TEMPERATURE IN CONDENSER,1,12,C,10MAG10CT005.AV_STEAM TEMPERATURE IN CONDENSER MAG10CT005XXX_C
TURBINE UNIT 1,10MAG10CT005X.AV,STEAM TEMPERATURE IN CONDENSER MAG10CT005,MAG10CT005X.AV,STEAM TEMPERATURE IN CONDENSER,MAG10CT005X.AV_STEAM TEMPERATURE IN CONDENSER,1,12,C,10MAG10CT005X.AV_STEAM TEMPERATURE IN CONDENSER MAG10CT005_C
TURBINE UNIT 1,10MAG10CT901.AV,STEAM TEMPERATURE IN CONDENSER MAG10CT901XXX,MAG10CT901.AV,STEAM TEMPERATURE IN CONDENSER,MAG10CT901.AV_STEAM TEMPERATURE IN CONDENSER,1,12,C,10MAG10CT901.AV_STEAM TEMPERATURE IN CONDENSER MAG10CT901XXX_C
TURBINE UNIT 1,10MAG10CT901X.AV,STEAM TEMPERATURE IN CONDENSER MAG10CT901,MAG10CT901X.AV,STEAM TEMPERATURE IN CONDENSER,MAG10CT901X.AV_STEAM TEMPERATURE IN CONDENSER,1,12,C,10MAG10CT901X.AV_STEAM TEMPERATURE IN CONDENSER MAG10CT901_C
TURBINE UNIT 1,10MAG10CT903.AV,STEAM TEMPERATURE IN CONDENSER TRIP VAL MAG10CT903,MAG10CT903.AV,STEAM TEMPERATURE IN CONDENSER TRIP VAL,MAG10CT903.AV_STEAM TEMPERATURE IN CONDENSER TRIP VAL,1,12,C,10MAG10CT903.AV_STEAM TEMPERATURE IN CONDENSER TRIP VAL MAG10CT903_C
TURBINE UNIT 1,10MAK10CT001.AV,GEAR BOX RADIAL BEARING TEMPERATURE - PINION MAK10CT001,MAK10CT001.AV,GEAR BOX RADIAL BEARING TEMPERATURE - PINION,MAK10CT001.AV_GEAR BOX RADIAL BEARING TEMPERATURE - PINION,1,12,C,10MAK10CT001.AV_GEAR BOX RADIAL BEARING TEMPERATURE - PINION MAK10CT001_C
TURBINE UNIT 1,10MAK10CT002.AV,GEAR BOX RADIAL BEARING TEMPERATURE - PINION MAK10CT002,MAK10CT002.AV,GEAR BOX RADIAL BEARING TEMPERATURE - PINION,MAK10CT002.AV_GEAR BOX RADIAL BEARING TEMPERATURE - PINION,1,12,C,10MAK10CT002.AV_GEAR BOX RADIAL BEARING TEMPERATURE - PINION MAK10CT002_C
TURBINE UNIT 1,10MAK10CT003.AV,GEAR BOX RADIAL BEARING TEMPERATURE - WHEEL MAK10CT003,MAK10CT003.AV,GEAR BOX RADIAL BEARING TEMPERATURE - WHEEL,MAK10CT003.AV_GEAR BOX RADIAL BEARING TEMPERATURE - WHEEL,1,12,C,10MAK10CT003.AV_GEAR BOX RADIAL BEARING TEMPERATURE - WHEEL MAK10CT003_C
TURBINE UNIT 1,10MAK10CT004.AV,GEAR BOX RADIAL BEARING TEMPERATURE - WHEEL MAK10CT004,MAK10CT004.AV,GEAR BOX RADIAL BEARING TEMPERATURE - WHEEL,MAK10CT004.AV_GEAR BOX RADIAL BEARING TEMPERATURE - WHEEL,1,12,C,10MAK10CT004.AV_GEAR BOX RADIAL BEARING TEMPERATURE - WHEEL MAK10CT004_C
TURBINE UNIT 1,10MAK10CT005.AV,GEAR BOX AXIAL BEARING TEMPERATURE MAK10CT005,MAK10CT005.AV,GEAR BOX AXIAL BEARING TEMPERATURE,MAK10CT005.AV_GEAR BOX AXIAL BEARING TEMPERATURE,1,12,C,10MAK10CT005.AV_GEAR BOX AXIAL BEARING TEMPERATURE MAK10CT005_C
TURBINE UNIT 1,10MAK10CT006.AV,GEAR BOX AXIAL BEARING TEMPERATURE MAK10CT006,MAK10CT006.AV,GEAR BOX AXIAL BEARING TEMPERATURE,MAK10CT006.AV_GEAR BOX AXIAL BEARING TEMPERATURE,1,12,C,10MAK10CT006.AV_GEAR BOX AXIAL BEARING TEMPERATURE MAK10CT006_C
TURBINE UNIT 1,10MAK10CY001.AV,GEAR BOX - ABSOLUTE VIBRATION - HORIZONTAL MAK10CY001,MAK10CY001.AV,GEAR BOX - ABSOLUTE VIBRATION - HORIZONTAL,MAK10CY001.AV_GEAR BOX - ABSOLUTE VIBRATION - HORIZONTAL,1,12,mm/s,10MAK10CY001.AV_GEAR BOX - ABSOLUTE VIBRATION - HORIZONTAL MAK10CY001_mm/s
TURBINE UNIT 1,10MAK10CY002.AV,GEAR BOX - ABSOLUTE VIBRATION - VERTICAL MAK10CY002,MAK10CY002.AV,GEAR BOX - ABSOLUTE VIBRATION - VERTICAL,MAK10CY002.AV_GEAR BOX - ABSOLUTE VIBRATION - VERTICAL,1,12,mm/s,10MAK10CY002.AV_GEAR BOX - ABSOLUTE VIBRATION - VERTICAL MAK10CY002_mm/s
TURBINE UNIT 1,10MAK10CY901.AV,GEAR BOX - ACCELERATION - HORIZONTAL MAK10CY901,MAK10CY901.AV,GEAR BOX - ACCELERATION - HORIZONTAL,MAK10CY901.AV_GEAR BOX - ACCELERATION - HORIZONTAL,1,12,mm/s,10MAK10CY901.AV_GEAR BOX - ACCELERATION - HORIZONTAL MAK10CY901_mm/s
TURBINE UNIT 1,10MAK10CY902.AV,GEAR BOX - ACCELERATION - VERTICAL MAK10CY902,MAK10CY902.AV,GEAR BOX - ACCELERATION - VERTICAL,MAK10CY902.AV_GEAR BOX - ACCELERATION - VERTICAL,1,12,mm/s,10MAK10CY902.AV_GEAR BOX - ACCELERATION - VERTICAL MAK10CY902_mm/s
TURBINE UNIT 1,10MAV10CL001.AV,OIL LEVEL OIL TANK MAV10CL001,MAV10CL001.AV,OIL LEVEL OIL TANK,MAV10CL001.AV_OIL LEVEL OIL TANK,1,12,mm,10MAV10CL001.AV_OIL LEVEL OIL TANK MAV10CL001_mm
TURBINE UNIT 1,10MAV10CT001.AV,OIL TEMPERATURE OIL TANK MAV10CT001,MAV10CT001.AV,OIL TEMPERATURE OIL TANK,MAV10CT001.AV_OIL TEMPERATURE OIL TANK,1,12,C,10MAV10CT001.AV_OIL TEMPERATURE OIL TANK MAV10CT001_C
TURBINE UNIT 1,10MAV10CT002.AV,OIL TEMPERATURE AT HEATING ELEMENT MAV10CT002,MAV10CT002.AV,OIL TEMPERATURE AT HEATING ELEMENT,MAV10CT002.AV_OIL TEMPERATURE AT HEATING ELEMENT,1,12,C,10MAV10CT002.AV_OIL TEMPERATURE AT HEATING ELEMENT MAV10CT002_C
TURBINE UNIT 1,10MAV35CP001.AV,PRESSURE DIFFERENCE ON OIL FILTER MAV35CP001,MAV35CP001.AV,PRESSURE DIFFERENCE ON OIL FILTER,MAV35CP001.AV_PRESSURE DIFFERENCE ON OIL FILTER,1,12,barg,10MAV35CP001.AV_PRESSURE DIFFERENCE ON OIL FILTER MAV35CP001_barg
TURBINE UNIT 1,10MAV40CP001.AV,LUBRICATION OIL PRESSURE MAV40CP001,MAV40CP001.AV,LUBRICATION OIL PRESSURE,MAV40CP001.AV_LUBRICATION OIL PRESSURE,1,12,barg,10MAV40CP001.AV_LUBRICATION OIL PRESSURE MAV40CP001_barg
TURBINE UNIT 1,10MAV40CP002.AV,LUBRICATION OIL PRESSURE MAV40CP002,MAV40CP002.AV,LUBRICATION OIL PRESSURE,MAV40CP002.AV_LUBRICATION OIL PRESSURE,1,12,barg,10MAV40CP002.AV_LUBRICATION OIL PRESSURE MAV40CP002_barg
TURBINE UNIT 1,10MAV40CP003.AV,LUBRICATION OIL PRESSURE MAV40CP003,MAV40CP003.AV,LUBRICATION OIL PRESSURE,MAV40CP003.AV_LUBRICATION OIL PRESSURE,1,12,barg,10MAV40CP003.AV_LUBRICATION OIL PRESSURE MAV40CP003_barg
TURBINE UNIT 1,10MAV40CP901.AV,LUBRICATION OIL PRESSURE 1OO3 MAV40CP901,MAV40CP901.AV,LUBRICATION OIL PRESSURE 1OO3,MAV40CP901.AV_LUBRICATION OIL PRESSURE 1OO3,1,12,barg,10MAV40CP901.AV_LUBRICATION OIL PRESSURE 1OO3 MAV40CP901_barg
TURBINE UNIT 1,10MAV40CT001.AV,LUBRICATION OIL TEMPERATURE MAV40CT001,MAV40CT001.AV,LUBRICATION OIL TEMPERATURE,MAV40CT001.AV_LUBRICATION OIL TEMPERATURE,1,12,C,10MAV40CT001.AV_LUBRICATION OIL TEMPERATURE MAV40CT001_C
TURBINE UNIT 1,10MAV40CT002.AV,LUBRICATION OIL TEMPERATURE MAV40CT002,MAV40CT002.AV,LUBRICATION OIL TEMPERATURE,MAV40CT002.AV_LUBRICATION OIL TEMPERATURE,1,12,C,10MAV40CT002.AV_LUBRICATION OIL TEMPERATURE MAV40CT002_C
TURBINE UNIT 1,10MAV40CT003.AV,LUBRICATION OIL TEMPERATURE MAV40CT003,MAV40CT003.AV,LUBRICATION OIL TEMPERATURE,MAV40CT003.AV_LUBRICATION OIL TEMPERATURE,1,12,C,10MAV40CT003.AV_LUBRICATION OIL TEMPERATURE MAV40CT003_C
TURBINE UNIT 1,10MAV40CT901.AV,LUBRICATION OIL TEMPERATURE 1OO3 MAV40CT901,MAV40CT901.AV,LUBRICATION OIL TEMPERATURE 1OO3,MAV40CT901.AV_LUBRICATION OIL TEMPERATURE 1OO3,1,12,C,10MAV40CT901.AV_LUBRICATION OIL TEMPERATURE 1OO3 MAV40CT901_C
TURBINE UNIT 1,10MAV70CP001.AV,JACKING OIL PRESSURE MAV70CP001,MAV70CP001.AV,JACKING OIL PRESSURE,MAV70CP001.AV_JACKING OIL PRESSURE,1,12,barg,10MAV70CP001.AV_JACKING OIL PRESSURE MAV70CP001_barg
TURBINE UNIT 1,10MAW10CG001.AV,GLAND STEAM CONTROL VALVE - POSITION MAW10CG001,MAW10CG001.AV,GLAND STEAM CONTROL VALVE - POSITION,MAW10CG001.AV_GLAND STEAM CONTROL VALVE - POSITION,1,12,%,10MAW10CG001.AV_GLAND STEAM CONTROL VALVE - POSITION MAW10CG001_%
TURBINE UNIT 1,10MAW11CP001.AV,GLAND STEAM PRESSURE MAW11CP001,MAW11CP001.AV,GLAND STEAM PRESSURE,MAW11CP001.AV_GLAND STEAM PRESSURE,1,12,barg,10MAW11CP001.AV_GLAND STEAM PRESSURE MAW11CP001_barg
TURBINE UNIT 1,10MAW11CT001.AV,GLAND STEAM TEMPERATURE MAW11CT001,MAW11CT001.AV,GLAND STEAM TEMPERATURE,MAW11CT001.AV_GLAND STEAM TEMPERATURE,1,12,C,10MAW11CT001.AV_GLAND STEAM TEMPERATURE MAW11CT001_C
TURBINE UNIT 1,10MAX40CP001.AV,CONTROL OIL PRESSURE MAX40CP001,MAX40CP001.AV,CONTROL OIL PRESSURE,MAX40CP001.AV_CONTROL OIL PRESSURE,1,12,barg,10MAX40CP001.AV_CONTROL OIL PRESSURE MAX40CP001_barg
TURBINE UNIT 1,10MAX40DU210_B01.AV,CONVERTOR FOR LIVE STEAM CONTROL VALVES MAX40DU210_B01,MAX40DU210_B01.AV,CONVERTOR FOR LIVE STEAM CONTROL VALVES,MAX40DU210_B01.AV_CONVERTOR FOR LIVE STEAM CONTROL VALVES,1,12,-,10MAX40DU210_B01.AV_CONVERTOR FOR LIVE STEAM CONTROL VALVES MAX40DU210_B01_-
TURBINE UNIT 1,10MAX45CP001.AV,VALVE BLOCK - VALVE 1 POSITION LIVE STEAM MAX45CP001,MAX45CP001.AV,VALVE BLOCK - VALVE 1 POSITION LIVE STEAM,MAX45CP001.AV_VALVE BLOCK - VALVE 1 POSITION LIVE STEAM,1,12,barg,10MAX45CP001.AV_VALVE BLOCK - VALVE 1 POSITION LIVE STEAM MAX45CP001_barg
TURBINE UNIT 1,10MAX45CP002.AV,VALVE BLOCK - VALVE 2 POSITION LIVE STEAM MAX45CP002,MAX45CP002.AV,VALVE BLOCK - VALVE 2 POSITION LIVE STEAM,MAX45CP002.AV_VALVE BLOCK - VALVE 2 POSITION LIVE STEAM,1,12,barg,10MAX45CP002.AV_VALVE BLOCK - VALVE 2 POSITION LIVE STEAM MAX45CP002_barg
TURBINE UNIT 1,10MAX45CP003.AV,VALVE BLOCK - VALVE 3 POSITION LIVE STEAM MAX45CP003,MAX45CP003.AV,VALVE BLOCK - VALVE 3 POSITION LIVE STEAM,MAX45CP003.AV_VALVE BLOCK - VALVE 3 POSITION LIVE STEAM,1,12,barg,10MAX45CP003.AV_VALVE BLOCK - VALVE 3 POSITION LIVE STEAM MAX45CP003_barg
TURBINE UNIT 1,10MAX45CP004.AV,VALVE BLOCK - OUTLET POSITION LIVE STEAM MAX45CP004,MAX45CP004.AV,VALVE BLOCK - OUTLET POSITION LIVE STEAM,MAX45CP004.AV_VALVE BLOCK - OUTLET POSITION LIVE STEAM,1,12,barg,10MAX45CP004.AV_VALVE BLOCK - OUTLET POSITION LIVE STEAM MAX45CP004_barg
TURBINE UNIT 1,10MAX45CP901.AV,VALVE BLOCK - POSITION LIVE STEAM 2OO3 MAX45CP901,MAX45CP901.AV,VALVE BLOCK - POSITION LIVE STEAM 2OO3,MAX45CP901.AV_VALVE BLOCK - POSITION LIVE STEAM 2OO3,1,12,barg,10MAX45CP901.AV_VALVE BLOCK - POSITION LIVE STEAM 2OO3 MAX45CP901_barg
TURBINE UNIT 1,10STG1_ACCUMEQHR.AV,ACCUMULATED EQUIVALENT OPERATING HOURS,STG1_ACCUMEQHR.AV,ACCUMULATED EQUIVALENT OPERATING HOURS,STG1_ACCUMEQHR.AV_ACCUMULATED EQUIVALENT OPERATING HOURS,1,12,EOH,10STG1_ACCUMEQHR.AV_ACCUMULATED EQUIVALENT OPERATING HOURS_EOH
TURBINE UNIT 1,10STG1_ACCUMHR.AV,ACCUMULATED OPERATING HOURS,STG1_ACCUMHR.AV,ACCUMULATED OPERATING HOURS,STG1_ACCUMHR.AV_ACCUMULATED OPERATING HOURS,1,12,OH,10STG1_ACCUMHR.AV_ACCUMULATED OPERATING HOURS_OH
TURBINE UNIT 1,10STG1_STARTS.AV,NUMBER OF STARTS DETECTED,STG1_STARTS.AV,NUMBER OF STARTS DETECTED,STG1_STARTS.AV_NUMBER OF STARTS DETECTED,1,12,-,10STG1_STARTS.AV_NUMBER OF STARTS DETECTED_-
TURBINE UNIT 1,10TEMP_PV.AV,TEMP_PV 1OO2 AV,TEMP_PV.AV,TEMP_PV 1OO2 AV,TEMP_PV.AV_TEMP_PV 1OO2 AV,1,12,C,10TEMP_PV.AV_TEMP_PV 1OO2 AV_C
TURBINE UNIT 2,20CJJ10CT001.AV,TEMPERATURE INSIDE 10CJJ10 CJJ10CT001,CJJ10CT001.AV,TEMPERATURE INSIDE,CJJ10CT001.AV_TEMPERATURE INSIDE,2,12,C,20CJJ10CT001.AV_TEMPERATURE INSIDE 10CJJ10 CJJ10CT001_C
TURBINE UNIT 2,20CJJ10CT001X.AV,TEMP. INSIDE CJJ10,CJJ10CT001X.AV,TEMP. INSIDE,CJJ10CT001X.AV_TEMP. INSIDE,2,12,C,20CJJ10CT001X.AV_TEMP. INSIDE CJJ10_C
TURBINE UNIT 2,20CJJ20CT001.AV,TEMPERATURE INSIDE 10CJJ20 CJJ20CT001,CJJ20CT001.AV,TEMPERATURE INSIDE,CJJ20CT001.AV_TEMPERATURE INSIDE,2,12,C,20CJJ20CT001.AV_TEMPERATURE INSIDE 10CJJ20 CJJ20CT001_C
TURBINE UNIT 2,20CJJ30CT001.AV,TEMPERATURE INSIDE 10CJJ30CT001,CJJ30CT001.AV,TEMPERATURE INSIDE,CJJ30CT001.AV_TEMPERATURE INSIDE,2,12,C,20CJJ30CT001.AV_TEMPERATURE INSIDE 10CJJ30CT001_C
TURBINE UNIT 2,20CT10CJJ30.AV,TEMPERATURE INSIDE 10CJJ30 CT10CJJ30,CT10CJJ30.AV,TEMPERATURE INSIDE,CT10CJJ30.AV_TEMPERATURE INSIDE,2,12,C,20CT10CJJ30.AV_TEMPERATURE INSIDE 10CJJ30 CT10CJJ30_C
TURBINE UNIT 2,20LBA10CF001.AV,LIVE STEAM FLOW TO TURBINE LBA10CF001,LBA10CF001.AV,LIVE STEAM FLOW TO TURBINE,LBA10CF001.AV_LIVE STEAM FLOW TO TURBINE,2,12,ton/hr,20LBA10CF001.AV_LIVE STEAM FLOW TO TURBINE LBA10CF001_ton/hr
TURBINE UNIT 2,20LBA10CP001.AV,LIVE STEAM PRESSURE BEFORE TURBINE LBA10CP001,LBA10CP001.AV,LIVE STEAM PRESSURE BEFORE TURBINE,LBA10CP001.AV_LIVE STEAM PRESSURE BEFORE TURBINE,2,12,barg,20LBA10CP001.AV_LIVE STEAM PRESSURE BEFORE TURBINE LBA10CP001_barg
TURBINE UNIT 2,20LBA10CT001.AV,LIVE STEAM TEMPERATURE BEFORE TURBINE LBA10CT001,LBA10CT001.AV,LIVE STEAM TEMPERATURE BEFORE TURBINE,LBA10CT001.AV_LIVE STEAM TEMPERATURE BEFORE TURBINE,2,12,C,20LBA10CT001.AV_LIVE STEAM TEMPERATURE BEFORE TURBINE LBA10CT001_C
TURBINE UNIT 2,20LBA10CT902.AV,LIVE STEAM TEMPERATURE TRIP VAL LBA10CT902,LBA10CT902.AV,LIVE STEAM TEMPERATURE TRIP VAL,LBA10CT902.AV_LIVE STEAM TEMPERATURE TRIP VAL,2,12,C,20LBA10CT902.AV_LIVE STEAM TEMPERATURE TRIP VAL LBA10CT902_C
TURBINE UNIT 2,20LBF10AA210.AV,HP BYPASS STEAM VALVE O/C COMMAND LBF10AA210,LBF10AA210.AV,HP BYPASS STEAM VALVE O/C COMMAND,LBF10AA210.AV_HP BYPASS STEAM VALVE O/C COMMAND,2,12,%,20LBF10AA210.AV_HP BYPASS STEAM VALVE O/C COMMAND LBF10AA210_%
TURBINE UNIT 2,20LBF10CG001.AV,BYPASS STEAM PRESSURE CONTROL VALVE POSITION LBF10CG001XXX,LBF10CG001.AV,BYPASS STEAM PRESSURE CONTROL VALVE POSITION,LBF10CG001.AV_BYPASS STEAM PRESSURE CONTROL VALVE POSITION,2,12,%,20LBF10CG001.AV_BYPASS STEAM PRESSURE CONTROL VALVE POSITION LBF10CG001XXX_%
TURBINE UNIT 2,20LBF10CG001X.AV,BYPASS STEAM PRESSURE CONTROL VALVE - POSITION LBF10CG001,LBF10CG001X.AV,BYPASS STEAM PRESSURE CONTROL VALVE - POSITION,LBF10CG001X.AV_BYPASS STEAM PRESSURE CONTROL VALVE - POSITION,2,12,%,20LBF10CG001X.AV_BYPASS STEAM PRESSURE CONTROL VALVE - POSITION LBF10CG001_%
TURBINE UNIT 2,20LBF10CP001.AV,LIVE STEAM PRESSURE TO BYPASS LBF10CP001XXX,LBF10CP001.AV,LIVE STEAM PRESSURE TO BYPASS,LBF10CP001.AV_LIVE STEAM PRESSURE TO BYPASS,2,12,barg,20LBF10CP001.AV_LIVE STEAM PRESSURE TO BYPASS LBF10CP001XXX_barg
TURBINE UNIT 2,20LBF10CP001X.AV,LIVE STEAM PRESSURE TO BYPASS LBF10CP001,LBF10CP001X.AV,LIVE STEAM PRESSURE TO BYPASS,LBF10CP001X.AV_LIVE STEAM PRESSURE TO BYPASS,2,12,barg,20LBF10CP001X.AV_LIVE STEAM PRESSURE TO BYPASS LBF10CP001_barg
TURBINE UNIT 2,20LBF10CT001.AV,LIVE STEAM TEMPERATURE TO BYPASS LBF10CT001XXX,LBF10CT001.AV,LIVE STEAM TEMPERATURE TO BYPASS,LBF10CT001.AV_LIVE STEAM TEMPERATURE TO BYPASS,2,12,C,20LBF10CT001.AV_LIVE STEAM TEMPERATURE TO BYPASS LBF10CT001XXX_C
TURBINE UNIT 2,20LBF10CT001X.AV,LIVE STEAM TEMPERATURE TO BYPASS LBF10CT001,LBF10CT001X.AV,LIVE STEAM TEMPERATURE TO BYPASS,LBF10CT001X.AV_LIVE STEAM TEMPERATURE TO BYPASS,2,12,C,20LBF10CT001X.AV_LIVE STEAM TEMPERATURE TO BYPASS LBF10CT001_C
